Date,Open,High,Low,Close,Adj Close,Volume
2024-05-02,397.6600036621094,399.9299926757813,394.6499938964844,397.8399963378906,396.4092102050781,17709400
2024-05-03,402.2799987792969,407.1499938964844,401.8599853515625,406.6600036621094,405.1974792480469,17446700
2024-05-06,408.760009765625,413.9299926757813,406.3699951171875,413.5400085449219,412.0527648925781,16996600
2024-05-07,414.6600036621094,414.6700134277344,409.0899963378906,409.3399963378906,407.8678588867187,20018200
2024-05-08,408.1700134277344,412.2300109863281,406.7099914550781,410.5400085449219,409.06353759765625,11792300
2024-05-09,410.5700073242187,412.7200012207031,409.1000061035156,412.3200073242187,410.8371276855469,14689700
2024-05-10,412.94000244140625,415.3800048828125,411.7999877929687,414.739990234375,413.2484130859375,13402300
2024-05-13,418.010009765625,418.3500061035156,410.8200073242187,413.7200012207031,412.2320861816406,15440200
2024-05-14,412.0199890136719,417.489990234375,411.5499877929687,416.55999755859375,415.0618896484375,15109300
2024-05-15,417.8999938964844,423.80999755859375,417.2699890136719,423.0799865722656,422.31878662109375,22239500
2024-05-16,421.7999877929687,425.4200134277344,420.3500061035156,420.989990234375,420.2325744628906,17530100
2024-05-17,422.5400085449219,422.9200134277344,418.0299987792969,420.2099914550781,419.4539489746094,15352200
2024-05-20,420.2099914550781,426.7699890136719,419.989990234375,425.3399963378906,424.5747375488281,16272100
2024-05-21,426.8299865722656,432.9700012207031,424.8500061035156,429.0400085449219,428.2680969238281,21453300
2024-05-22,430.0899963378906,432.4100036621094,427.1300048828125,430.5199890136719,429.7454223632813,18073700
2024-05-23,432.9700012207031,433.6000061035156,425.4200134277344,427.0,426.2317504882813,17211700
2024-05-24,427.19000244140625,431.05999755859375,424.4100036621094,430.1600036621094,429.3860778808594,11845800
2024-05-28,429.6300048828125,430.8200073242187,426.6000061035156,430.3200073242187,429.5457763671875,15718000
2024-05-29,425.69000244140625,430.94000244140625,425.69000244140625,429.1700134277344,428.3978576660156,15517100
2024-05-30,424.2999877929687,424.2999877929687,414.239990234375,414.6700134277344,413.9239501953125,28424800
2024-05-31,416.75,416.75,404.510009765625,415.1300048828125,414.3831176757813,47995300
2024-06-03,415.5299987792969,416.4299926757813,408.9200134277344,413.5199890136719,412.7760009765625,17484700
2024-06-04,412.4299926757813,416.44000244140625,409.6799926757813,416.0700073242187,415.3214416503906,14348900
2024-06-05,417.80999755859375,424.0799865722656,416.2999877929687,424.010009765625,423.24713134765625,16988000
2024-06-06,424.010009765625,425.30999755859375,420.5799865722656,424.5199890136719,423.7561950683594,14861300
2024-06-07,426.2000122070313,426.2799987792969,423.0,423.8500061035156,423.0874328613281,13621700
2024-06-10,424.7000122070313,428.0799865722656,423.8900146484375,427.8699951171875,427.1001892089844,14003000
2024-06-11,425.4800109863281,432.8200073242187,425.25,432.6799926757813,431.9015197753906,14551100
2024-06-12,435.3200073242187,443.3999938964844,433.25,441.05999755859375,440.2664489746094,22366200
2024-06-13,440.8500061035156,443.3900146484375,439.3699951171875,441.5799865722656,440.7855224609375,15960600
2024-06-14,438.2799987792969,443.1400146484375,436.7200012207031,442.5700073242187,441.7737426757813,13582000
2024-06-17,442.5899963378906,450.94000244140625,440.7200012207031,448.3699951171875,447.5632934570313,20790000
2024-06-18,449.7099914550781,450.1400146484375,444.8900146484375,446.3399963378906,445.5369567871094,17112500
2024-06-20,446.2999877929687,446.5299987792969,441.2699890136719,445.7000122070313,444.8981323242187,19877400
2024-06-21,447.3800048828125,450.5799865722656,446.510009765625,449.7799987792969,448.97076416015625,34486200
2024-06-24,449.7999877929687,452.75,446.4100036621094,447.6700134277344,446.8645935058594,15913700
2024-06-25,448.25,451.4200134277344,446.75,450.9500122070313,450.138671875,16747500
2024-06-26,449.0,453.6000061035156,448.19000244140625,452.1600036621094,451.3464965820313,16507000
2024-06-27,452.1799926757813,456.1700134277344,451.7699890136719,452.8500061035156,452.0352478027344,14806300
2024-06-28,453.0700073242187,455.3800048828125,446.4100036621094,446.9500122070313,446.1458740234375,28362300
2024-07-01,448.6600036621094,457.3699951171875,445.6600036621094,456.7300109863281,455.90826416015625,17662800
2024-07-02,453.2000122070313,459.5899963378906,453.1099853515625,459.2799987792969,458.45367431640625,13979800
2024-07-03,458.19000244140625,461.0199890136719,457.8800048828125,460.7699890136719,459.94097900390625,9932800
2024-07-05,459.6099853515625,468.3500061035156,458.9700012207031,467.55999755859375,466.7187805175781,16000300
2024-07-08,466.5499877929687,467.7000122070313,464.4599914550781,466.239990234375,465.4011535644531,12962300
2024-07-09,467.0,467.3299865722656,458.0,459.5400085449219,458.7132263183594,17207200
2024-07-10,461.2200012207031,466.4599914550781,458.8599853515625,466.25,465.4111328125,18196100
2024-07-11,462.9800109863281,464.7799987792969,451.5499877929687,454.7000122070313,453.8819274902344,23111200
2024-07-12,454.3299865722656,456.3599853515625,450.6499938964844,453.5499877929687,452.7339782714844,16324300
2024-07-15,453.2999877929687,457.260009765625,451.4299926757813,453.9599914550781,453.1432495117187,14429400
2024-07-16,454.2200012207031,454.2999877929687,446.6600036621094,449.5199890136719,448.7112426757813,17175700
2024-07-17,442.5899963378906,444.8500061035156,439.1799926757813,443.5199890136719,442.7220153808594,21778000
2024-07-18,444.3399963378906,444.6499938964844,434.3999938964844,440.3699951171875,439.57769775390625,20794800
2024-07-19,433.1000061035156,441.1400146484375,432.0,437.1099853515625,436.3235473632813,20940400
2024-07-22,441.7900085449219,444.6000061035156,438.9100036621094,442.94000244140625,442.14306640625,15808800
2024-07-23,443.8999938964844,448.3900146484375,443.1000061035156,444.8500061035156,444.0496520996094,13107100
2024-07-24,440.4500122070313,441.4800109863281,427.5899963378906,428.8999938964844,428.1283264160156,26805800
2024-07-25,428.7999877929687,429.7999877929687,417.510009765625,418.3999938964844,417.647216796875,29943800
2024-07-26,418.2000122070313,428.9200134277344,417.2699890136719,425.2699890136719,424.5048522949219,23583800
2024-07-29,431.5799865722656,432.1499938964844,424.7000122070313,426.7300109863281,425.9622497558594,15125800
2024-07-30,427.7200012207031,429.0499877929687,417.3599853515625,422.9200134277344,422.15911865234375,32687600
2024-07-31,420.5,421.7799987792969,412.2099914550781,418.3500061035156,417.5973205566406,42891400
2024-08-01,420.7900085449219,427.4599914550781,413.0899963378906,417.1099853515625,416.3595275878906,30296400
2024-08-02,412.489990234375,415.0,404.3399963378906,408.489990234375,407.7550354003906,29437900
2024-08-05,389.1700134277344,401.0400085449219,385.5799865722656,395.1499938964844,394.4390563964844,40709200
2024-08-06,400.0,405.6700134277344,398.5,399.6099853515625,398.8910217285156,24946500
2024-08-07,408.6400146484375,410.0799865722656,397.4700012207031,398.4299926757813,397.7131652832031,20650900
2024-08-08,402.44000244140625,405.8599853515625,399.94000244140625,402.69000244140625,401.9654846191406,20203000
2024-08-09,404.0299987792969,408.0499877929687,402.260009765625,406.0199890136719,405.28948974609375,19276700
2024-08-12,407.05999755859375,408.760009765625,404.239990234375,406.80999755859375,406.07806396484375,16762900
2024-08-13,409.5899963378906,414.9500122070313,409.5700073242187,414.010009765625,413.26513671875,19414300
2024-08-14,414.7999877929687,417.7200012207031,412.4500122070313,416.8599853515625,416.1099853515625,18267000
2024-08-15,419.7999877929687,421.1099853515625,417.6600036621094,421.0299987792969,421.0299987792969,20752100
2024-08-16,420.6000061035156,421.3399963378906,417.2999877929687,418.4700012207031,418.4700012207031,22775600
2024-08-19,418.9599914550781,421.75,416.4599914550781,421.5299987792969,421.5299987792969,15234000
2024-08-20,421.7000122070313,425.8599853515625,421.6400146484375,424.7999877929687,424.7999877929687,16387600
2024-08-21,424.0799865722656,426.3999938964844,421.7200012207031,424.1400146484375,424.1400146484375,16067300
2024-08-22,424.3599853515625,426.7900085449219,414.6099853515625,415.5499877929687,415.5499877929687,19361900
2024-08-23,416.9800109863281,419.260009765625,412.0899963378906,416.7900085449219,416.7900085449219,18493800
2024-08-26,416.3699951171875,417.2799987792969,411.3399963378906,413.489990234375,413.489990234375,13152800
2024-08-27,412.8599853515625,414.3599853515625,410.25,413.8399963378906,413.8399963378906,13492900
2024-08-28,414.8800048828125,415.0,407.30999755859375,410.6000061035156,410.6000061035156,14882700
2024-08-29,414.94000244140625,422.0499877929687,410.6000061035156,413.1199951171875,413.1199951171875,17045200
2024-08-30,415.6000061035156,417.489990234375,412.1300048828125,417.1400146484375,417.1400146484375,24308300
2024-09-03,417.9100036621094,419.8800048828125,407.0299987792969,409.44000244140625,409.44000244140625,20313600
2024-09-04,405.9100036621094,411.239990234375,404.3699951171875,408.8999938964844,408.8999938964844,15135800
2024-09-05,407.6199951171875,413.1000061035156,406.1300048828125,408.3900146484375,408.3900146484375,14195500
2024-09-06,409.05999755859375,410.6499938964844,400.7999877929687,401.7000122070313,401.7000122070313,19609500
2024-09-09,407.239990234375,408.6499938964844,402.1499938964844,405.7200012207031,405.7200012207031,15275400
2024-03-11,403.760009765625,405.67999267578125,401.260009765625,404.5199890136719,403.0651550292969,16120800
2024-03-12,407.6199951171875,415.57000732421875,406.7900085449219,415.2799987792969,413.7864685058594,22457000
2024-03-13,418.1000061035156,418.17999267578125,411.45001220703125,415.1000061035156,413.6071472167969,17115900
2024-03-14,420.239990234375,427.82000732421875,417.989990234375,425.2200012207031,423.69073486328125,34157300
2024-03-18,414.25,420.7300109863281,413.7799987792969,417.32000732421875,415.81915283203125,20106000
2024-03-19,417.8299865722656,421.6700134277344,415.54998779296875,421.4100036621094,419.8944396972656,19837900
2024-03-21,429.8299865722656,430.82000732421875,427.1600036621094,429.3699951171875,427.8258056640625,21296200
2024-03-22,429.70001220703125,429.8599853515625,426.07000732421875,428.739990234375,427.1980895996094,17636500
2024-03-26,425.6099853515625,425.989990234375,421.3500061035156,421.6499938964844,420.1335754394531,16725600
2024-03-27,424.44000244140625,424.45001220703125,419.010009765625,421.42999267578125,419.91436767578125,16705000
2024-04-01,423.95001220703125,427.8900146484375,422.2200012207031,424.57000732421875,423.0430603027344,16316000
2024-04-03,419.7300109863281,423.260009765625,419.0899963378906,420.45001220703125,418.9378967285156,16502300
2024-04-04,424.989990234375,428.6700134277344,417.57000732421875,417.8800048828125,416.37713623046875,19370900
2024-04-05,420.010009765625,426.510009765625,418.32000732421875,425.5199890136719,423.9896240234375,16544300
2024-04-08,425.1700134277344,427.2799987792969,423.29998779296875,424.5899963378906,423.06298828125,14272400
2024-04-09,426.44000244140625,427.739990234375,421.6199951171875,426.2799987792969,424.7469482421875,12512300
2024-04-10,422.19000244140625,424.0299987792969,419.70001220703125,423.260009765625,421.73779296875,16216600
2024-04-11,425.82000732421875,429.3699951171875,422.3599853515625,427.92999267578125,426.3909606933594,17966400
2024-04-12,424.04998779296875,425.17999267578125,419.7699890136719,421.8999938964844,420.3826904296875,19232100
2024-04-15,426.6000061035156,426.82000732421875,413.42999267578125,413.6400146484375,412.15240478515625,20273500
2024-04-16,414.57000732421875,418.3999938964844,413.7300109863281,414.5799865722656,413.0889892578125,16765600
2024-04-18,410.6300048828125,411.8900146484375,403.95001220703125,404.2699890136719,402.8160705566406,21029900
2024-04-23,404.239990234375,408.20001220703125,403.05999755859375,407.57000732421875,406.1042175292969,15734500
2024-04-24,409.55999755859375,412.4700012207031,406.7799987792969,409.05999755859375,407.5888671875,15065300
2024-04-25,394.0299987792969,399.8900146484375,388.0299987792969,399.0400085449219,397.60491943359375,40586500
2024-04-26,412.1700134277344,413.0,405.760009765625,406.32000732421875,404.85870361328125,29694700
2024-04-29,405.25,406.32000732421875,399.19000244140625,402.25,400.8033447265625,19582100
2024-04-30,401.489990234375,402.1600036621094,389.1700134277344,389.3299865722656,387.9298095703125,28781400
2024-05-02,397.6600036621094,399.92999267578125,394.6499938964844,397.8399963378906,396.4091796875,17709400
2024-05-06,408.760009765625,413.92999267578125,406.3699951171875,413.5400085449219,412.0527648925781,16996600
2024-05-07,414.6600036621094,414.6700134277344,409.0899963378906,409.3399963378906,407.8678283691406,20018200
2024-05-08,408.1700134277344,412.2300109863281,406.7099914550781,410.5400085449219,409.0635681152344,11792300
2024-05-09,410.57000732421875,412.7200012207031,409.1000061035156,412.32000732421875,410.837158203125,14689700
2024-05-10,412.94000244140625,415.3800048828125,411.79998779296875,414.739990234375,413.2484130859375,13402300
2024-05-13,418.010009765625,418.3500061035156,410.82000732421875,413.7200012207031,412.2320861816406,15440200
2024-05-14,412.0199890136719,417.489990234375,411.54998779296875,416.55999755859375,415.0618896484375,15109300
2024-05-16,421.79998779296875,425.4200134277344,420.3500061035156,420.989990234375,420.2325744628906,17530100
2024-05-22,430.0899963378906,432.4100036621094,427.1300048828125,430.5199890136719,429.74542236328125,18073700
2024-05-23,432.9700012207031,433.6000061035156,425.4200134277344,427.0,426.23175048828125,17211700
2024-05-28,429.6300048828125,430.82000732421875,426.6000061035156,430.32000732421875,429.5457763671875,15718000
2024-05-30,424.29998779296875,424.29998779296875,414.239990234375,414.6700134277344,413.9239501953125,28424800
2024-05-31,416.75,416.75,404.510009765625,415.1300048828125,414.38311767578125,47995300
2024-06-03,415.5299987792969,416.42999267578125,408.9200134277344,413.5199890136719,412.7760009765625,17484700
2024-06-04,412.42999267578125,416.44000244140625,409.67999267578125,416.07000732421875,415.3214416503906,14348900
2024-06-05,417.80999755859375,424.0799865722656,416.29998779296875,424.010009765625,423.24713134765625,16988000
2024-06-07,426.20001220703125,426.2799987792969,423.0,423.8500061035156,423.0874328613281,13621700
2024-06-10,424.70001220703125,428.0799865722656,423.8900146484375,427.8699951171875,427.1001892089844,14003000
2024-06-11,425.4800109863281,432.82000732421875,425.25,432.67999267578125,431.9015197753906,14551100
2024-06-12,435.32000732421875,443.3999938964844,433.25,441.05999755859375,440.2664489746094,22366200
2024-06-14,438.2799987792969,443.1400146484375,436.7200012207031,442.57000732421875,441.77374267578125,13582000
2024-06-17,442.5899963378906,450.94000244140625,440.7200012207031,448.3699951171875,447.56329345703125,20790000
2024-06-20,446.29998779296875,446.5299987792969,441.2699890136719,445.70001220703125,444.89813232421875,19877400
2024-06-24,449.79998779296875,452.75,446.4100036621094,447.6700134277344,446.8645935058594,15913700
2024-06-25,448.25,451.4200134277344,446.75,450.95001220703125,450.138671875,16747500
2024-06-26,449.0,453.6000061035156,448.19000244140625,452.1600036621094,451.34649658203125,16507000
2024-06-27,452.17999267578125,456.1700134277344,451.7699890136719,452.8500061035156,452.0352478027344,14806300
2024-06-28,453.07000732421875,455.3800048828125,446.4100036621094,446.95001220703125,446.1458740234375,28362300
2024-07-02,453.20001220703125,459.5899963378906,453.1099853515625,459.2799987792969,458.45367431640625,13979800
2024-07-08,466.54998779296875,467.70001220703125,464.4599914550781,466.239990234375,465.4011535644531,12962300
2024-07-11,462.9800109863281,464.7799987792969,451.54998779296875,454.70001220703125,453.8819274902344,23111200
2024-07-12,454.3299865722656,456.3599853515625,450.6499938964844,453.54998779296875,452.7339782714844,16324300
2024-07-15,453.29998779296875,457.260009765625,451.42999267578125,453.9599914550781,453.14324951171875,14429400
2024-07-16,454.2200012207031,454.29998779296875,446.6600036621094,449.5199890136719,448.71124267578125,17175700
2024-07-17,442.5899963378906,444.8500061035156,439.17999267578125,443.5199890136719,442.7220153808594,21778000
2024-07-19,433.1000061035156,441.1400146484375,432.0,437.1099853515625,436.32354736328125,20940400
2024-07-24,440.45001220703125,441.4800109863281,427.5899963378906,428.8999938964844,428.1283264160156,26805800
2024-07-25,428.79998779296875,429.79998779296875,417.510009765625,418.3999938964844,417.647216796875,29943800
2024-07-26,418.20001220703125,428.9200134277344,417.2699890136719,425.2699890136719,424.5048522949219,23583800
2024-07-29,431.5799865722656,432.1499938964844,424.70001220703125,426.7300109863281,425.9622497558594,15125800
2024-07-30,427.7200012207031,429.04998779296875,417.3599853515625,422.9200134277344,422.15911865234375,32687600
2024-08-07,408.6400146484375,410.0799865722656,397.4700012207031,398.42999267578125,397.7131652832031,20650900
2024-08-09,404.0299987792969,408.04998779296875,402.260009765625,406.0199890136719,405.28948974609375,19276700
2024-08-13,409.5899963378906,414.95001220703125,409.57000732421875,414.010009765625,413.26513671875,19414300
2024-08-14,414.79998779296875,417.7200012207031,412.45001220703125,416.8599853515625,416.1099853515625,18267000
2024-08-15,419.79998779296875,421.1099853515625,417.6600036621094,421.0299987792969,421.0299987792969,20752100
2024-08-16,420.6000061035156,421.3399963378906,417.29998779296875,418.4700012207031,418.4700012207031,22775600
2024-08-20,421.70001220703125,425.8599853515625,421.6400146484375,424.79998779296875,424.79998779296875,16387600
2024-08-22,424.3599853515625,426.7900085449219,414.6099853515625,415.54998779296875,415.54998779296875,19361900
2024-08-29,414.94000244140625,422.04998779296875,410.6000061035156,413.1199951171875,413.1199951171875,17045200
2024-09-06,409.05999755859375,410.6499938964844,400.79998779296875,401.70001220703125,401.70001220703125,19609500
